2012,0,Deute públic
2012,1,Funcionament institucional i administració general
2012,2,Serveis públics generals
2012,3,Protecció i promoció social
2012,4,Producció de béns públics de caràcter social
2012,5,Producció de béns públics de caràcter econòmic
2012,7,Foment i regulació de sectors productius
2012,8,Fons de contingència
2012,9,Suport financer a altres administracions públiques
2012,01,Deute públic
2012,11,Alta direcció de la Comunitat Autònoma i Govern
2012,12,Administració i serveis generals
2012,13,Relacions institucionals i processos electorals
2012,14,Regulació econòmica
2012,15,"Transparència, comunicació i participació"
2012,21,Justícia
2012,22,Seguretat i protecció civil
2012,23,Relacions exteriors i cooperació al desenvolupament
2012,31,Protecció social
2012,32,Promoció social
2012,41,Salut
2012,42,Educació
2012,43,Habitatge i urbanisme
2012,44,Consum
2012,45,Cultura
2012,46,Esports
2012,51,Infraestructures bàsiques i transports
2012,52,Transport
2012,53,Ordenació del territori i urbanisme
2012,54,"Recerca científica, tècnica i aplicada"
2012,55,Societat de la informació i el coneix. i telecom.
2012,56,Clicle de l'aigua
2012,57,Actuacions ambientals
2012,58,Infraestructures agràries i rurals
2012,59,Altres actuacions de caràcter econòmic
2012,71,"Agricultura, ramaderia i pesca"
2012,72,Indústria
2012,73,Energia
2012,75,Turisme
2012,76,Comerç
2012,81,Fons de contingència
2012,91,Suport financer administracions públiques territo
2012,011,Deute públic
2012,111,Alta direcció de la Comunitat Autònoma
2012,121,Serveis generals i funció pública
2012,126,Altres serveis generals
2012,131,Relacions institucionals
2012,132,Processos electorals
2012,141,Política econòmica i pressupostària
2012,151,"Transparència, comunicació i participació"
2012,211,Actuacions en matèria de justícia
2012,222,Seguretat i ordre públic
2012,223,Protecció civil
2012,231,Relacions exteriors
2012,232,Cooperació internacional
2012,313,Serveis socials
2012,314,Pensions i altres prestacions econòmiques
2012,322,Promoció de l'ocupació
2012,323,Promoció sociocultural
2012,324,Relacions laborals
2012,411,Administració general de salut
2012,413,Accions públiques relatives a la salut
2012,421,Administració general d'educació
2012,422,Ensenyament
2012,423,Promoció educativa
2012,431,Habitatge
2012,441,"Ordenació, control i informació sobre el consum"
2012,451,Administració general de cultura
2012,455,Promoció cultural
2012,461,Esports
2012,511,Administració general infraestr.bàsiques i transp.
2012,521,Transport terrestre
2012,522,Transport marítim i aeri
2012,531,Ordenació del territori
2012,541,Recerca i documentació científica
2012,542,Recerca tècnica i aplicada
2012,551,Societat de la informació i el coneix. i telecom.
2012,561,Recursos hidràulics
2012,562,Sanejament i abastament d'aigües
2012,571,Protecció i conservació del medi natural
2012,572,Prevenció i control ambiental
2012,581,Infraestructures per al desenvolupament rural
2012,591,Cartografia i estadística
2012,711,"Administració general agricultura,ramaderia,pesca"
2012,714,Ordenació de les produccions i reg.mercats agraris
2012,718,Proteció dels recursos pesquers i reforma estruct.
2012,721,Administració general d'indústria
2012,722,Actuacions administratives sobre les indústries
2012,723,Reconversió i modernització del sector industrial
2012,731,Planificació i producció energètica
2012,751,Ordenació i promoció turística
2012,761,Comerç
2012,811,Fons de contingència
2012,912,Suport financer a corporacions locals
2012,011A,Amortització i despeses financeres de deute públic
2012,111A,Activitat legislativa
2012,111B,Control extern de les administracions
2012,111C,Assessorament consultiu institucional
2012,111D,"Assessorament matèria social, econòmica i laboral"
2012,111E,Control patrimonial dels alts càrrecs
2012,111F,Control del mitjans de comunicació audiovisual
2012,121A,Serveis generals de la Presidència del Govern
2012,121B,Direcció i serv.grals. de la C.de Presidència
2012,121C,Coordinació de programes de Govern
2012,121G,Formació i selecció del personal
2012,121H,Gestió de recursos humans
2012,121I,Salut i prevenció de riscs laborals a l'Administr.
