2014,02,Parlamento de las IB
2014,03,Sindicatura de Cuentas de las IB
2014,04,Consejo Consultivo de las IB
2014,06,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2014,07,Consejo Audiovisual de la IB
2014,11,Presidencia
2014,12,Turismo y Deportes
2014,13,"Educación, Cultura y Universidades"
2014,14,Hacienda y Presupuestos
2014,15,"Agricultura, Medio Ambiente y Territorio"
2014,16,Administraciones Públicas
2014,17,Familia y Servicios Sociales
2014,18,Salud
2014,19,Economía y Competitividad
2014,31,Servicios comunes
2014,32,Entes Territoriales
2014,33,Servicios comunes tecnológicos
2014,34,Deuda Pública
2014,35,Fondo de Contingencia
2014,36,"Servicios comunes, gastos de personal"
2014,73,OA Instituto Balear de la Mujer
2014,76,OA Servicio de Empleo de las IB
2014,77,OA Instituto de Estadística de las IB
2014,78,OA Escuela Balear de Administración Pública
2014,50,Agencia Tributaria de las IB
2014,60,Servicio de Salud de las IB
2014,021,Parlamento de las IB
2014,031,Sindicatura de Cuentas delas IB
2014,041,Consejo Consultivo de las IB
2014,061,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2014,071,Consejo Audiovisual de las IB
2014,111,Gabinete de la Presidencia
2014,112,Secretaría General
2014,114,DG Coordinación del Gobierno
2014,115,DG Cooperación e Inmigración
2014,116,Dirección de la Abogacía de la Comunidad Autónoma de las IB
2014,117,DG Relaciones Institucionales y Acción Exterior
2014,121,Secretaría General
2014,122,DG Turismo
2014,123,DG Deportes
2014,124,DG Puertos y Aeropuertos
2014,131,Secretaría General
2014,132,"Secretaria Autonómica de Educación, Cultura i Universidades"
2014,134,"DG Ordenación, Innovación y Formación Profesional"
2014,135,"DG Planificación, Infraestructuras Educativas y Recursos Humanos"
2014,138,"DG Universidad, Investigación y Transferencia del Conocimiento"
2014,141,Secretaria General
2014,144,DG Presupuestos y Financiación
2014,145,Intervención General
2014,146,"DG Tesoro, Política Financiera y Patrimonio"
2014,151,Secretaria General
2014,152,DG Recursos Hídricos
2014,153,"DG Medio Natural, Educación Ambiental y Cambio Climático"
2014,154,DG Ordenación del Territorio
2014,155,DG Medio Rural y Marino
2014,156,DG Arquitectura y Vivienda
2014,157,DG Transportes
2014,161,Secretaría General
2014,162,"DG Función Pública, Administraciones Públicas y Calidad de los Servicios"
2014,163,"DG Interior, Emergencias y Justicia"
2014,171,Secretaría General
2014,172,DG Familia y Menores
2014,173,DG Servicios Sociales
2014,181,Secretaría General
2014,182,DG Salud Pública y Consumo
2014,184,DG Gestión Económica y Farmacia
2014,191,Secretaría General
2014,192,DG Economía y Estadística
2014,193,DG Comercio y Empresa
2014,194,DG Industria y Energía
2014,195,DG Innovación y Desarrollo Tecnológico
2014,196,DG Trabajo y Salud Laboral
2014,311,"Servicios comunes, gastos diversos"
2014,321,Entes Territoriales
2014,331,Servicios comunes tecnológicos
2014,341,Deuda Pública
2014,351,Fondo de Contingencia
