2017,02,Parlament de les Illes Balears
2017,03,Sindicatura de Comptes de les Illes Balears
2017,04,Consell Consultiu de les Illes Balears
2017,05,Consell Econòmic i Social de les Illes Balears
2017,06,Oficina de Lluita contra la Corrupció IB
2017,07,Consell Audiovisual de les Illes Balears
2017,11,Conselleria de Presidència
2017,12,"Conselleria d'Innovació, Recerca i Turisme"
2017,13,Conselleria d'Educació i Universitat
2017,14,Conselleria d'Hisenda i Administracions Públiques
2017,15,"Conselleria de Medi Ambient, Agricultura i Pesca"
2017,17,Conselleria de Serveis Socials i Cooperació
2017,18,Conselleria de Salut
2017,19,"Conselleria de Treball, Comerç i Indústria"
2017,25,"Conselleria de Territori, Energia i Mobilitat"
2017,26,"Conselleria de Transparència, Cultura i Esports"
2017,31,Serveis comuns
2017,32,Ens territorials
2017,33,Serveis comuns tecnològics
2017,34,Deute públic
2017,35,Fons de contingència
2017,36,"Serveis comuns, despeses de personal"
2017,73,Institut Balear de la Dona
2017,76,Servei d'Ocupació de les Illes Balears
2017,77,Institut d'Estadística de les Illes Balears
2017,78,Escola Balear d'Administració Pública
2017,021,Parlament de les Illes Balears
2017,031,Sindicatura de Comptes de les Illes Balears
2017,041,Consell Consultiu de les Illes Balears
2017,051,Consell Econòmic i Social de les Illes Balears
2017,061,Oficina de Lluita contra la Corrupció IB
2017,071,Consell Audiovisual de les Illes Balears
2017,111,Presidència de les Illes Balears
2017,112,Secretaria General Conselleria de Presidència
2017,114,Direcció General de Coordinació
2017,115,Direcció General de Comunicació
2017,116,Direcció de l'Advocacia de la Comunitat Autònoma
2017,117,Direcció General de Relacions Institucionals i Acció Exterior
2017,118,Direcció General de Relacions amb el Parlament
2017,121,"Secretaria General Conselleria d'Innovació, Recerca i Turisme"
2017,122,Direcció General de Turisme
2017,125,Direcció General d'Innovació i Recerca
2017,126,Direcció General de Desenvolupament Tecnològic
2017,127,Direcció General de Fons Europeus
2017,131,Secretaria General Conselleria d'Educació i Universitat
2017,135,"Direcció General de Planificació, Ordenació i Centres"
2017,136,Direcció General d'Innovació i Comunitat Educativa
2017,137,Direcció General de Personal Docent
2017,138,Direcció General de Política Universitària i d'Ensenyament Superior
2017,139,Direcció General de Formació Professional i Formació Professorat
2017,141,Secretaria General Conselleria d'Hisenda i Administrac.Públiques
2017,142,Direcció General Funció Pública i Administracions Públiques
2017,143,Direcció General d'Emergències i Interior
2017,144,Direcció General de Pressuposts i Finançament
2017,145,Intervenció General
2017,146,"Direcció General del Tresor, Política Financera i Patrimoni"
2017,151,"Secretaria General C.Medi Ambient, Agricultura i Pesca"
2017,152,Direcció General de Recursos Hídrics
2017,153,Direcció General d'Espais Naturals i Biodiversitat
2017,155,Direcció General d'Agricultura i Ramaderia
2017,156,"Direcció General d'Educació Ambiental, Qualitat Amb. i Residus"
2017,159,Direcció General de Pesca i Medi Marí
2017,171,Secretaria General C.Serveis Socials i Cooperació
2017,172,Direcció General de Menors i Famílies
2017,173,Direcció General de Dependència
2017,174,Direcció General de Planificació i Serveis Socials
2017,175,Direcció General de Cooperació
2017,181,Secretaria General Conselleria de Salut
2017,182,Direcció General de Salut Pública i Participació
2017,183,Direcció General de Consum
2017,184,"Direcció General de Planificació, Avaluació i Farmàcia"
2017,185,"Direcció General d'Acreditació, Docència i Recerca en Salut"
2017,191,"Secretaria General C.Treball, Comerç i Indústria"
