2013,721A,"Direcció y servicios generales de Trabajo, Comercio e Industria"
2013,322C,Fomento de la responsabilidad social corporativa
2013,423A,Becas y ayudas
2013,112G,Reorganización y racionalización del sector público instrumental de la CAIB
2013,151B,Fomento de proyectos de comunicación y de interés social
2013,443A,Administración y planes medioambientales
2013,132A,Elecciones y partidos políticos
2013,718C,Programas europeos de pesca
2013,422G,Tecnologias de la información y de la comunicación
2013,422H,Soporte al trilinguismo
2013,313L,Ayuda a las víctimas del delito
2013,151B01,Fomento de proyectos de comunicación y de interés social
2013,423B01,Infraestructuras en centros docentes
2013,422G01,Tecnologías de la información y de la comunicación en el ámbito escolar
2013,421B02,Programas internacionales
2013,571C02,Gestión de la Red Natura 2000 y proyectos
2013,714B03,Calidad agroalimentaria
2013,714B04,Investigación y formación del sector agrario
2013,718A02,Ordenación del sector de la pesca
2013,126F99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,132A01,Elecciones y partidos políticos
2013,141E99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,151B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,222C99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,322B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,411D99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,421B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,422A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,422G99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,423B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,431B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,531A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,561A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,571F99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,751C99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,761A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,761B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,912B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,112G01,Reorganización y racionalización del sector público instrumental de la CAIB
2013,421C03,Instituto para la convivencia y el éxito escolar
2013,423A01,Becas y ayudas
2013,422H01,Soporte al trilinguismo
2013,541A02,Transferencia del conocimiento
2013,126H99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,126B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,112G99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,232A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,131B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,522B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,562A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,121C99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,222B99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,731A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,322D50,"Fomento y gestión del empleo, no justificable Conferencia Sectorial"
2013,131C99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,211A99,Pagos cuenta 409 OPAP ejercicios anteriores
2013,455A02,Formación y evaluación de la lengua
2013,718C02,"Inversiones FEP, recursos marinos"
2013,562A02,Gestión de la demanda
2013,421C02,Instituto de evaluación y calidad de la enseñanza
2013,443A01,Administración y planes medioambientales
2013,718C03,"Inversiones FEP, ordenación de la pesca"
2013,313L01,Ayuda a las víctimas de delitos
2013,455C01,Promoción de la cultura de las IB
2013,718C01,Programas europeos de pesca
2013,132A01,Elecciones y partidos políticos
2013,2018/AGIB00/0,Deuda pública
2013,2018/AGIB00/1,Funcionamiento institucional y administración general
2013,2018/AGIB00/2,Servicios públicos generales
2013,2018/AGIB00/3,Protección y promocioón social
2013,2018/AGIB00/4,Producción de bienes públicos de carácter social
