2013,02,Parlamento de las IB
2013,03,Sindicatura de Cuentas de las IB
2013,04,Consejo Consultivo de las IB
2013,06,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2013,07,Consejo Audiovisual de la IB
2013,11,Presidencia
2013,12,Turismo y Deportes
2013,13,"Educación, Cultura y Universidades"
2013,14,"Vicepresidencia Económica, de Promoción Empresarial y de Empleo"
2013,15,"Agricultura, Medio Ambiente y Territorio"
2013,16,Administraciones Públicas
2013,18,"Salud, Familia y Bienestar Social"
2013,31,"Servicios comunes, gastos diversos"
2013,32,Entes Territoriales
2013,34,Deuda Pública
2013,35,Fondo de Contingencia
2013,36,"Servicios comunes, gastos de personal"
2013,73,OA Instituto Balear de la Mujer
2013,76,OA Servicio de Ocupación de las IB
2013,77,OA Instituto de Estadística de las IB
2013,78,OA Escuela Balear de Administración Pública
2013,50,Agencia Tributaria de las IB
2013,60,Servicio de Salud de las IB
2013,021,Parlamento de las IB
2013,031,Sindicatura de Cuentas delas IB
2013,041,Consejo Consultivo de las IB
2013,061,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2013,071,Consejo Audiovisual de las IB
2013,111,Gabinete de la Presidencia
2013,112,Secretaría General
2013,114,DG Coordinación del Gobierno
2013,115,DG Cooperación e Inmigración
2013,116,Dirección de la Abogacía de la Comunidad Autónoma de las IB
2013,117,DG Relaciones Institucionales y Acción Exterior
2013,121,Secretaría General
2013,122,DG Turismo
2013,123,DG Deportes
2013,124,DG Puertos y Aeropuertos
2013,131,Secretaría General
2013,132,DG Cultura y Juventud
2013,134,"DG Ordenación, Innovación y Formación Profesional"
2013,135,"DG Planificación, Inspección y Infraestructuras Educativas"
2013,137,DG Recursos Humanos
2013,138,"DG Universidad, Investigación y Transferencia del Conocimiento"
2013,141,Secretaría General
2013,142,DG Economía y Estadística
2013,143,DG Trabajo y Salud Laboral
2013,144,DG Presupuestos y Financiación
2013,145,Intervención General
2013,146,DG Tesoro y Política Financiera
2013,147,DG Comercio y Empresa
2013,148,DG Industria y Energía
2013,149,DG Innovación y Desarrollo Tecnológico
2013,151,Secretaría General
2013,152,DG Recursos Hídricos
2013,153,"DG Medio Natural, Educación Ambiental y Cambio Climático"
2013,154,DG Ordenación del Territorio
2013,155,DG Medio Rural y Marino
2013,156,DG Arquitectura y Vivienda
2013,157,DG Transportes
2013,161,Secretaría General
2013,162,"DG Función Pública, Administraciones Públicas y Calidad de los Servicios"
2013,163,"DG Interior, Emergencias y Justicia"
2013,164,"DG Patrimonio, Contratos y Obras Públicas"
2013,181,Secretaría General
2013,182,DG Salud Pública y Consumo
2013,183,"DG Familia, Bienestar Social y Atención a Personas en Situación Especial"
2013,184,DG gestión Económica y Farmacia
2013,311,"Servicios comunes, gastos diversos"
2013,321,Entes Territoriales
2013,341,Deuda Pública
2013,351,Fondo de Contingencia
2013,361,"Servicios comunes, gastos de personal"
2013,731,OA Instituto Balear de la Mujer
2013,761,OA Servicio de Empleo de las IB
2013,771,OA Instituto de Estadística de las IB
2013,781,OA Escuela Balear de Administración Pública
2013,500,Agencia Tributaria de las IB
2013,600,Servicios Centrales
2013,601,Hospital Universitario Son Espases
2013,602,"Área de Salud, Menorca"
2013,603,"Área de Salud, Ibiza-Formentera"
2013,604,"Atención Primaria, Mallorca"
2013,605,Hospital Formentera
2013,606,Hospital Son Llàtzer
2013,607,Hospital Manacor
2013,608,Hospital Comarcal Inca
2013,609,Gerencia 061
2013,60A,Complejo Hospitalario de Mallorca
2013,60B,Central de compras
2013,02101,Gabinete de la Presidencia del Parlamento de las IB
2013,02102,Oficialía Mayor
2013,02103,Mesa del Parlamento de las IB
2013,02104,Sindicatura de Cuentas de las IB
2013,03101,Sindicatura de Cuentas de las IB
2013,04101,Consejo Consultivo de las IB
2013,06101,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2013,07101,Consejo Audiovisual del as IB
2013,11101,Gabinete de la Presidencia
2013,11102,Instituto de Estudios Autonómicos
2013,11103,Oficina de Control Presupuestario
2013,11201,Secretaria General
2013,11401,DG Coordinación del Gobierno
2013,11501,DG Cooperación e Inmigración
2013,11601,Dirección de la Abogacía de la CAIB
2013,11701,DG Relaciones Institucionales y Acción Exterior
2013,12101,Secretaría General
2013,12201,DG Turismo
2013,12301,DG Deportes
2013,12302,Polideportivo Príncipes de España
2013,12303,Escuela de Vela Cala Nova
2013,12401,DG Puertos y Aeropuertos
2013,13101,Secretaría General
2013,13201,DG Cultura y Juventud
2013,13202,Sa Llonja
2013,13203,Biblioteca Pública de Palma
2013,13204,Biblioteca Pública de Mahón
2013,13208,Archivo del Reino de Mallorca
2013,13209,Museo de Mallorca
2013,13210,Museo de Menorca
2013,13211,Museo Monográfico Es Puig des Molins
2013,13212,Museo Arqueológico de Ibiza
2013,13213,Museo Etnológico de Muro
2013,13401,"DG Ordenación, Innovación y Formación Profesional"
2013,13501,"DG Planificación, Inspección y Infraestructuras Educativas"
2013,13701,DG Recursos Humanos
2013,13801,"DG Universidad, Investigación y Transferencia del Conocimiento"
2013,14101,Secretaría General
2013,14201,DG Economía y Estadística
2013,14301,DG Trabajo y Salud Laboral
2013,14401,DG Presupuestos y Financiación
2013,14501,Intervención General
2013,14601,DG Tesoro y Política Financiera
2013,14701,DG Comercio y Empresa
2013,14801,DG Industria y Energía
2013,14901,DG Innovación y Desarrollo Tecnológico
2013,15101,Secretaría General
2013,15201,DG Recursos Hídricos
2013,15301,"DG Medio Natural, Educación Ambiental y Cambio Climático"
2013,15401,DG Ordenación del Territorio
2013,15501,DG Medio Rural y Marino
2013,15601,DG Arquitectura y Vivienda
2013,15701,DG Transportes
2013,16101,Secretaría General
2013,16201,"DG Función Pública, Administraciones Públicas y Calidad de los Servicios"
2013,16301,"DG Interior, Emergencias y Justicia"
2013,16401,"DG Patrimonio, Contratos y Obras Públicas"
2013,18101,Secretaría General
2013,18201,DG Salud Pública y Consumo
2013,18204,"Centro insular, Menorca"
2013,18205,"Centro insular, Ibiza-Formentera"
2013,18206,Laboratorio de Salud
2013,18301,"DG Familia, Menores y Atención a Personas en Situación Especial"
2013,18302,"Centro base discapacitados, Mallorca"
2013,18303,"Centro base discapacitados, Menorca"
2013,18304,"Centro base discapacitados, Ibiza-Formentera"
2013,18401,DG Gestión Económica y Farmacia
2013,31101,"Servicios comunes, gastos diversos"
2013,32101,Entes Territoriales
2013,34101,Deuda Pública
2013,35101,Fondo de Contingencia
2013,36101,"Servicios comunes, gastos de personal"
2013,73101,OA Instituto Balear de la Mujer
2013,73102,Consejo de Participación de la Mujer de las IB
2013,76101,OA Servicio de Empleo de las IB
2013,77101,OA Instituto de Estadística de las IB
2013,78101,OA Escuela Balear de Administración Pública
2013,50001,Agencia Tributaria de las IB
2013,60001,Servicios Centrales
2013,60002,"Servicios Centrales, personal función pública"
2013,60003,Hospital Joan March
2013,60004,Hospital General
2013,60005,Hospital Psiquiátrico
2013,60099,"Servicios Centrales, pagos 409 ejercicios anteriores"
