2016,02,Parlamento de las IB
2016,03,Sindicatura de Cuentas de las IB
2016,04,Consejo Consultivo de las IB
2016,05,Consejo Económico y Social delas IB
2016,06,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2016,07,Condejo Audiovisual de las IB
2016,11,Presidencia
2016,12,"Innovación, Investigación y Turismo"
2016,13,Educación y Universidad
2016,14,Hacienda y Administraciones Públicas
2016,15,"Medio Ambiente, Agricultura y Pesca"
2016,17,Servicios Sociales i Cooperación
2016,18,Salud
2016,19,"Trabajo, Comercio e Industria"
2016,25,"Territorio, Energia y Movilidad"
2016,26,"Participación, Transparencia y Cultura"
2016,31,Servicios comunes generales
2016,32,Entes Territoriales
2016,33,Servicios comunes tecnológicos
2016,34,Deuda Pública
2016,35,Fondo de contingencia de ejecución presupuestaria
2016,36,"Servicios comunes, gastos de personal"
2016,73,Instituto Balear de la Mujer
2016,76,Servicio de Empleo de las IB
2016,77,Instituto de Estadística de las IB
2016,78,Escuela Balear de Administración Pública
2016,50,Agencia Tributaria de las IB
2016,60,Servicio de Salud de las IB
2016,021,Parlamento de las IB
2016,031,Sindicatura de Cuentas de las IB
2016,041,Consejo Consultivo de las IB
2016,051,Consejo Econòmico i Social de las IB
2016,061,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2016,071,Consejo Audiovisual de las IB
2016,111,Presidencia de les IB
2016,112,Secretaría General
2016,114,DG Coordinación del Gobierno
2016,115,DG Comunicación
2016,116,Dirección de la Abogacía de la Comunidad Autónoma de las IB
2016,117,DG Relaciones Institucionales y Acción Exterior
2016,118,DG Relaciones con el Parlameto de las IB
2016,121,Secretaría General
2016,122,DG Turismo
2016,125,DG Innovacion e Investigación
2016,126,DG Desarrollo Tecnológico
2016,127,DG Fondos Europeos
2016,131,Secretaría General
2016,135,"DG Planificación, Ordenación y Centros"
2016,136,DG Innovación y Comunidad Educativa
2016,137,DG Personal Docente
2016,138,DG Política Universitaria y Enseñanza Superior
2016,139,DG Formación Profesional y Formación del Profesorado
2016,141,Secretaria General
2016,142,DG Función Pública y Administraciones Públicas
2016,143,DG Emergencias e Interior
2016,144,DG Presupuestos y Financiación
2016,145,Intervención General
2016,146,"DG Tesoro, Política Financiera y Patrimonio"
2016,151,Secretaria General
2016,152,DG Recursos Hídricos
2016,153,DG Espais Naturals i Biodiversitat
2016,155,DG Agricultura y Ganaderia
2016,156,"DG Educación Ambiental, Calidad Ambiental y Residuos"
2016,159,DG Pesca y Recursos Marinos
2016,171,Secretaría General
2016,172,DG Menores y Família
2016,173,DG Dependencia
2016,174,DG Planificación y Servicios Sociales
2016,175,DG Cooperación
2016,181,Secretaría General
2016,182,DG Salut Pública y Participación
2016,183,DG Consumo
2016,184,"DG Planificación, Evaluación y Farmacia"
2016,185,"DG Acreditación, Docencia y Investigación en Salud"
2016,191,Secretaría General
2016,192,Dg Empleo y Economia
2016,193,DG Comercio y Empresa
2016,194,Dg Política Industrial
2016,196,"DG Trabajo, Ecomomia Social y Saluy Laboral"
2016,251,Secretaría General
2016,252,DG Transportes
2016,253,DG Ordenación del Territorio
2016,254,DG Puertos y Aeropuertos
2016,255,DG Arquitectura y Vivienda
2016,256,DG Energía y Cambio Climático
2016,261,Secretaría General
2016,262,DG Cultura
