2016,0,Deute públic
2016,1,Funcionament institucional i administració general
2016,2,Serveis públics generals
2016,3,"Seguretat, protecció i promoció social"
2016,4,Producció de béns públics de caràcter social
2016,5,Producció de béns públics de caràcter econòmic
2016,7,Foment i regulació de sectors productius
2016,8,Fons de contingència
2016,9,Suport financer a altres administracions públiques
2016,01,Deute públic
2016,11,Alta direcció de la Comunitat Autònoma i del Govern
2016,12,Administració i serveis generals
2016,13,Relacions institucionals i processos electorals
2016,14,Regulació econòmica
2016,15,"Transparència, comunicació i participació"
2016,21,Justícia
2016,22,Seguretat i protecció civil
2016,23,Relacions exteriors i cooperació al desenvolupament
2016,31,Seguretat i protecció social
2016,32,Promoció social
2016,41,Sanitat
2016,42,Educació
2016,43,Habitatge i urbanisme
2016,44,Consum
2016,45,Cultura
2016,46,Esports
2016,51,Infraestructures bàsiques i transports
2016,52,Transport
2016,53,Ordenació del territori i urbanisme
2016,54,"Recerca científica, tècnica i aplicada"
2016,55,Societat de la informació i el coneixement i telecomunicacions
2016,56,Cicle de l'aigua
2016,57,Actuacions ambientals
2016,58,Infraestructures agràries i rurals
2016,59,Altres actuacions de caràcter econòmic
2016,71,"Agricultura, ramaderia i pesca"
2016,72,Indústria
2016,73,Energia
2016,74,Mineria
2016,75,Turisme
2016,76,Comerç
2016,81,Fons de contingència
2016,91,Suport financer a administracions públiques territorials
2016,011,Deute públic
2016,111,Alta direcció de la Comunidad Autònoma
2016,121,Serveis generals i funció pública
2016,126,Altres serveis generals
2016,131,Relacions institucionals
2016,132,Processos electorals
2016,141,Política econòmica i pressupostària
2016,151,"Transparència, comunicació i participació"
2016,211,Actuacions en matèria de justícia
2016,222,Seguretat i ordre públic
2016,223,Protecció civil
2016,231,Relacions exteriors
2016,232,Cooperació internacional
2016,311,"Administració, inspecció i control de seguretat social i protecció"
2016,312,Assistència a la desocupació
2016,313,Acció social
2016,314,Pensions i altres prestacions econòmiques
2016,322,Promoció de l'ocupació
2016,323,Promoció sociocultural
2016,324,Relacions laborals
2016,411,Administració general de sanitat
2016,412,Serveis assistencials de salut
2016,413,Accions públiques relatives a la salut
2016,421,Administració general d'educació
2016,422,Ensenyament
2016,423,Promoció educativa
2016,431,Habitatge
2016,441,"Ordenació, control i informació sobre el consum"
2016,451,Administració general de cultura
2016,455,Promoció cultural
2016,461,Esports
2016,511,Administració general d'infrastructures bàsiques i transports
2016,521,Transport terrestre
2016,522,Transport marítim i aeri
2016,531,Ordenació del territori
2016,541,Recerca i documentació científica
2016,542,Recerca tècnica i aplicada
2016,551,Societat de la informació i el coneixement i telecomunicacions
2016,561,Recursos hidràulics
2016,562,Sanejament i abastament d'aigües
2016,571,Protecció i conservació del medi natural
2016,572,Prevenció i control ambiental
2016,581,Infraestructures per al desenvolupament rural
2016,591,Cartografia i estadística
2016,711,"Administració general d'agricultura, ramaderia i pesca"
2016,714,Ordenació de les produccions i regulació dels mercats agraris
2016,718,Proteció dels recursos pesquers i reforma de les estructures
2016,721,Administració general d'indústria
2016,722,Actuacions administratives sobre les indústries
