2015,02,Parlamento de las IB
2015,03,Sindicatura de Cuentas de las IB
2015,04,Consejo Consultivo de las IB
2015,06,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2015,07,Consejo Audiovisual de la IB
2015,11,Presidencia
2015,12,Turismo y Deportes
2015,13,"Educación, Cultura y Universidades"
2015,14,Hacienda y Presupuestos
2015,15,"Agricultura, Medio Ambiente y Territorio"
2015,16,Administraciones Públicas
2015,17,Familia y Servicios Sociales
2015,18,Salud
2015,19,Economía y Competitividad
2015,31,Servicios comunes generales
2015,32,Entes Territoriales
2015,33,Servicios comunes tecnológicos
2015,34,Deuda Pública
2015,35,Fondo de contingencia de ejecución presupuestaria
2015,36,"Servicios comunes, gastos de personal"
2015,73,OA Instituto Balear de la Mujer
2015,76,OA Servicio de Empleo de las IB
2015,77,OA Instituto de Estadística de las IB
2015,78,OA Escuela Balear de Administración Pública
2015,50,Agencia Tributaria de las IB
2015,60,Servicio de Salud de las IB
2015,021,Parlamento delas IB
2015,031,Sindicatura de Cuentas de las IB
2015,041,Consejo Consultivo de las IB
2015,061,Oficina de Transparencia y Control del Patrimonio de los Cargos Públicos de las IB
2015,071,Consejo Audiovisual de las IB
2015,111,Presidencia de les IB
2015,112,Secretaría General
2015,114,DG Coordinación del Gobierno
2015,115,DG Cooperación e Inmigración
2015,116,Dirección de la Abogacía de la Comunidad Autónoma de las IB
2015,117,DG Relaciones Institucionales y Acción Exterior
2015,121,Secretaría General
2015,122,DG Turismo
2015,123,DG Deportes
2015,124,DG Puertos y Aeropuertos
2015,131,Secretaría General
2015,132,"Secretaria Autonómica de Educación, Cultura i Universidades"
2015,134,"DG Ordenación, Innovación y Formación Profesional"
2015,135,"DG Planificación, Infraestructuras Educativas y Recursos Humanos"
2015,138,"DG Universidad, Investigación y Transferencia del Conocimiento"
2015,141,Secretaria General
2015,144,DG Presupuestos y Financiación
2015,145,Intervención General
2015,146,"DG Tesoro, Política Financiera y Patrimonio"
2015,151,Secretaria General
2015,152,DG Recursos Hídricos
2015,153,"DG Medio Natural, Educación Ambiental y Cambio Climático"
2015,154,DG Ordenación del Territorio
2015,155,DG Medio Rural y Marino
2015,156,DG Arquitectura y Vivienda
2015,157,DG Transportes
2015,161,Secretaría General
2015,162,"DG Función Pública, Administraciones Públicas y Calidad de los Servicios"
2015,163,"DG Interior, Emergencias y Justicia"
2015,171,Secretaría General
2015,172,DG Familia y Menores
