2013,02,Parlament de les Illes Balears
2013,03,Sindicatura de Comptes de les Illes Balears
2013,04,Consell Consultiu de les Illes Balears
2013,05,Consell Econòmic i Social de les Illes Balears
2013,06,Oficina de Lluita contra la Corrupció IB
2013,07,Consell Audiovisual de les Illes Balears
2013,11,Conselleria de Presidència
2013,12,"Conselleria d'Innovació, Recerca i Turisme"
2013,13,Conselleria d'Educació i Universitat
2013,14,Conselleria d'Hisenda i Administracions Públiques
2013,15,"Conselleria de Medi Ambient, Agricultura i Pesca"
2013,17,Conselleria de Serveis Socials i Cooperació
2013,18,Conselleria de Salut
2013,19,"Conselleria de Treball, Comerç i Indústria"
2013,25,"Conselleria de Territori, Energia i Mobilitat"
2013,26,"Conselleria de Transparència, Cultura i Esports"
2013,31,Serveis comuns
2013,32,Ens territorials
2013,33,Serveis comuns tecnològics
2013,34,Deute públic
2013,35,Fons de contingència
2013,36,"Serveis comuns, despeses de personal"
2013,73,Institut Balear de la Dona
2013,76,Servei d'Ocupació de les Illes Balears
2013,77,Institut d'Estadística de les Illes Balears
2013,78,Escola Balear d'Administració Pública
2013,021,Parlament de les Illes Balears
2013,031,Sindicatura de Comptes de les Illes Balears
2013,041,Consell Consultiu de les Illes Balears
2013,051,Consell Econòmic i Social de les Illes Balears
2013,061,Oficina de Lluita contra la Corrupció IB
2013,071,Consell Audiovisual de les Illes Balears
2013,111,Presidència de les Illes Balears
2013,112,Secretaria General Conselleria de Presidència
2013,114,Direcció General de Coordinació
2013,115,Direcció General de Comunicació
2013,116,Direcció de l'Advocacia de la Comunitat Autònoma
2013,117,Direcció General de Relacions Institucionals i Acció Exterior
2013,118,Direcció General de Relacions amb el Parlament
2013,121,"Secretaria General Conselleria d'Innovació, Recerca i Turisme"
2013,122,Direcció General de Turisme
2013,125,Direcció General d'Innovació i Recerca
2013,126,Direcció General de Desenvolupament Tecnològic
2013,127,Direcció General de Fons Europeus
2013,131,Secretaria General Conselleria d'Educació i Universitat
2013,135,"Direcció General de Planificació, Ordenació i Centres"
2013,136,Direcció General d'Innovació i Comunitat Educativa
2013,137,Direcció General de Personal Docent
2013,138,Direcció General de Política Universitària i d'Ensenyament Superior
2013,139,Direcció General de Formació Professional i Formació Professorat
2013,141,Secretaria General Conselleria d'Hisenda i Administrac.Públiques
2013,142,Direcció General Funció Pública i Administracions Públiques
2013,143,Direcció General d'Emergències i Interior
2013,144,Direcció General de Pressuposts i Finançament
2013,145,Intervenció General
2013,146,"Direcció General del Tresor, Política Financera i Patrimoni"
2013,151,"Secretaria General C.Medi Ambient, Agricultura i Pesca"
2013,152,Direcció General de Recursos Hídrics
2013,153,Direcció General d'Espais Naturals i Biodiversitat
2013,155,Direcció General d'Agricultura i Ramaderia
